,date_time,plant_id,source_key,unix time,mean ambient temperature,min ambient temperature,max ambient temperature,lrc ambient temperature,mean module temperature,min module temperature,max module temperature,lrc module temperature,mean irradiation,min irradiation,max irradiation,lrc irradiation
2342,2020-06-09 21:15:00,4135001,HmiyD2TTLFNqkNe,1591708500.0,24.769368737142855,23.906719933333328,25.74157933333333,-0.19712420386724458,22.43705624238095,21.5963338,23.5481262,-0.20289395974026017,0.0,0.0,0.0,0.0
2343,2020-06-09 21:30:00,4135001,HmiyD2TTLFNqkNe,1591709400.0,24.565783310476192,23.705725066666663,25.408785,-0.19032709160173175,22.21029070904762,21.280470866666665,23.105635666666664,-0.1919091042712848,0.0,0.0,0.0,0.0
2344,2020-06-09 21:45:00,4135001,HmiyD2TTLFNqkNe,1591710300.0,24.378220230476195,23.53315420000001,25.168434733333328,-0.19045220317460435,22.004730795714284,21.05003653333333,22.873846333333336,-0.19550603183261323,0.0,0.0,0.0,0.0
2345,2020-06-09 22:00:00,4135001,HmiyD2TTLFNqkNe,1591711200.0,24.20300883047619,23.41632073333333,25.07621266666667,-0.19023848161616283,21.814357469047618,20.97011306666667,22.72139693333333,-0.19399869030302977,0.0,0.0,0.0,0.0
2346,2020-06-09 22:15:00,4135001,HmiyD2TTLFNqkNe,1591712100.0,24.015479899523807,23.20092335714285,24.950962571428573,-0.18668410017316134,21.615223025714283,20.7300525,22.476462357142857,-0.19267330008658112,0.0,0.0,0.0,0.0
2347,2020-06-09 22:30:00,4135001,HmiyD2TTLFNqkNe,1591713000.0,23.828680975714285,23.082973333333328,24.670693000000004,-0.17518258323232402,21.433489056666666,20.659122666666665,22.23764033333333,-0.1874082733333337,0.0,0.0,0.0,0.0
2348,2020-06-09 22:45:00,4135001,HmiyD2TTLFNqkNe,1591713900.0,23.65630322238095,22.946915466666667,24.41775913333333,-0.16714474877344943,21.265144936666665,20.55419913333333,22.03767506666667,-0.18175945676767796,0.0,0.0,0.0,0.0
2349,2020-06-09 23:00:00,4135001,HmiyD2TTLFNqkNe,1591714800.0,23.502846822380953,22.88319513333333,24.260123600000004,-0.1585505535064943,21.110463329999998,20.490859,21.96341146666666,-0.17249122646464712,0.0,0.0,0.0,0.0
2350,2020-06-09 23:15:00,4135001,HmiyD2TTLFNqkNe,1591715700.0,23.366065835714288,22.88319513333333,24.0924174,-0.14136723985570046,20.97125862333333,20.490859,21.810034266666666,-0.14503341353535418,0.0,0.0,0.0,0.0
2351,2020-06-09 23:30:00,4135001,HmiyD2TTLFNqkNe,1591716600.0,23.243505615714284,22.8668152,23.906719933333328,-0.12017565509379555,20.85642890333333,20.490859,21.5963338,-0.10599803131313237,0.0,0.0,0.0,0.0
2352,2020-06-09 23:45:00,4135001,HmiyD2TTLFNqkNe,1591717500.0,23.135424355714285,22.825907333333337,23.705725066666663,-0.09873945538239569,20.76544951,20.490859,21.280470866666665,-0.06593771292929397,0.0,0.0,0.0,0.0
2353,2020-06-10 00:00:00,4135001,HmiyD2TTLFNqkNe,1591718400.0,23.049130609047616,22.825907333333337,23.53315420000001,-0.07668141284271322,20.71612640333333,20.490859,21.05003653333333,-0.030414394545455213,0.0,0.0,0.0,0.0
2354,2020-06-10 00:15:00,4135001,HmiyD2TTLFNqkNe,1591719300.0,22.973330835714286,22.775156466666665,23.41632073333333,-0.05935721757575813,20.69350027666667,20.490859,20.97011306666667,-0.002281963030303266,0.0,0.0,0.0,0.0
2355,2020-06-10 00:30:00,4135001,HmiyD2TTLFNqkNe,1591720200.0,22.90269464095238,22.709958785714285,23.20092335714285,-0.044190305916305836,20.682158998571428,20.490859,20.85670028571428,0.02506070831168768,0.0,0.0,0.0,0.0
2356,2020-06-10 00:45:00,4135001,HmiyD2TTLFNqkNe,1591721100.0,22.853329845238097,22.7072754,23.082973333333328,-0.034967622828282835,20.70645720190476,20.490859,20.97303453333333,0.044119546666665975,0.0,0.0,0.0,0.0
2357,2020-06-10 01:00:00,4135001,HmiyD2TTLFNqkNe,1591722000.0,22.807893438571433,22.628609266666665,22.946915466666667,-0.03191554305916385,20.726527395238094,20.490859,20.97303453333333,0.04932940542568515,0.0,0.0,0.0,0.0
2358,2020-06-10 01:15:00,4135001,HmiyD2TTLFNqkNe,1591722900.0,22.769796725238095,22.56594833333333,22.89231373333333,-0.0358444135930742,20.744247348571427,20.490859,20.97303453333333,0.03810656034632008,0.0,0.0,0.0,0.0
2359,2020-06-10 01:30:00,4135001,HmiyD2TTLFNqkNe,1591723800.0,22.732268645238094,22.507914333333336,22.89231373333333,-0.04256901382395301,20.756588255238093,20.5713644,20.97303453333333,0.014124224761904199,0.0,0.0,0.0,0.0
2360,2020-06-10 01:45:00,4135001,HmiyD2TTLFNqkNe,1591724700.0,22.67637061190476,22.3333334,22.8668152,-0.053659445569986475,20.750573828571426,20.51122013333333,20.97303453333333,-0.011607747994228198,0.0,0.0,0.0,0.0
2361,2020-06-10 02:00:00,4135001,HmiyD2TTLFNqkNe,1591725600.0,22.61766881190476,22.2797972,22.8427876,-0.06259441670995694,20.73999257523809,20.51122013333333,20.97303453333333,-0.02814743307359417,0.0,0.0,0.0,0.0
2362,2020-06-10 02:15:00,4135001,HmiyD2TTLFNqkNe,1591726500.0,22.567410451904756,22.2797972,22.8427876,-0.06476703471861556,20.733746015238093,20.51122013333333,20.97303453333333,-0.03803376380952398,0.0,0.0,0.0,0.0
2363,2020-06-10 02:30:00,4135001,HmiyD2TTLFNqkNe,1591727400.0,22.525899025238093,22.2797972,22.775156466666665,-0.054030582828284074,20.728101875238092,20.51122013333333,20.97303453333333,-0.034628290505051146,0.0,0.0,0.0,0.0
2364,2020-06-10 02:45:00,4135001,HmiyD2TTLFNqkNe,1591728300.0,22.487890778571426,22.2797972,22.709958785714285,-0.044549330533910754,20.71550889142857,20.51122013333333,20.97303453333333,-0.029900416046176506,0.0,0.0,0.0,0.0
2365,2020-06-10 03:00:00,4135001,HmiyD2TTLFNqkNe,1591729200.0,22.45011428666667,22.2797972,22.7072754,-0.03823735555555587,20.67687192952381,20.47033066666667,20.97303453333333,-0.03386101414141486,0.0,0.0,0.0,0.0
2366,2020-06-10 03:15:00,4135001,HmiyD2TTLFNqkNe,1591730100.0,22.404564753333332,22.251780066666665,22.628609266666665,-0.0319115115151514,20.595773516190473,20.1620504,20.859824600000003,-0.042198014891775715,0.0,0.0,0.0,0.0
2367,2020-06-10 03:30:00,4135001,HmiyD2TTLFNqkNe,1591731000.0,22.352806126666668,22.111023000000003,22.56594833333333,-0.03298657898990009,20.504995122857146,19.952040666666665,20.73139866666667,-0.059707310187591095,0.0,0.0,0.0,0.0
2368,2020-06-10 03:45:00,4135001,HmiyD2TTLFNqkNe,1591731900.0,22.30020522666667,22.039939333333336,22.507914333333336,-0.03584256000000108,20.42603148952381,19.941762333333333,20.7307984,-0.07533552911976886,0.0,0.0,0.0,0.0
